Variables=x, N01, N02, N03, N04
    0.200000      0.375000     -0.625000      0.250000      0.000000
    0.210000      0.356250     -0.581250      0.212500      0.012500
    0.220000      0.337500     -0.537500      0.175000      0.025000
    0.230000      0.318750     -0.493750      0.137500      0.037500
    0.240000      0.300000     -0.450000      0.100000      0.050000
    0.250000      0.281250     -0.406250      0.062500      0.062500
    0.260000      0.262500     -0.362500      0.025000      0.075000
    0.270000      0.243750     -0.318750     -0.012500      0.087500
    0.280000      0.225000     -0.275000     -0.050000      0.100000
    0.290000      0.206250     -0.231250     -0.087500      0.112500
    0.300000      0.187500     -0.187500     -0.125000      0.125000
    0.310000      0.168750     -0.143750     -0.162500      0.137500
    0.320000      0.150000     -0.100000     -0.200000      0.150000
    0.330000      0.131250     -0.056250     -0.237500      0.162500
    0.340000      0.112500     -0.012500     -0.275000      0.175000
    0.350000      0.093750      0.031250     -0.312500      0.187500
    0.360000      0.075000      0.075000     -0.350000      0.200000
    0.370000      0.056250      0.118750     -0.387500      0.212500
    0.380000      0.037500      0.162500     -0.425000      0.225000
    0.390000      0.018750      0.206250     -0.462500      0.237500
    0.400000      0.000000      0.250000     -0.500000      0.250000
